index,year,week,deaths,year.month,n_days,deaths.s,pop.80.x,pop.80.y,temp.max,temp.min,t.min,t.max,covid,covid.m,covid.w,covid.0to65,covid.65to80,covid.80plus,deaths.pc,share.m,counter
1995.40,1995,40,1098,1995.10,0,1098,0.475757,0.14365499999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2307.900882173042,30.195036541763965,-14
1995.41,1995,41,1154,1995.10,0,1154,0.475757,0.14365499999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2425.608030990611,30.195036541763965,-14
1995.42,1995,42,1026,1995.10,0,1026,0.475757,0.14365499999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2156.563119407597,30.195036541763965,-14
1995.43,1995,43,1061,1995.10,0,1061,0.475757,0.14365499999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2230.130087418577,30.195036541763965,-14
1995.44,1995,44,1066,1995.10,0,1066,0.475757,0.14365499999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2240.6396542772886,30.195036541763965,-14
1995.45,1995,45,1109,1995.11,0,1109,0.475757,0.14365499999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2331.0219292622073,30.195036541763965,-14
1995.46,1995,46,1169,1995.11,0,1169,0.475757,0.14365499999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2457.1367315667453,30.195036541763965,-14
1995.47,1995,47,1157,1995.11,0,1157,0.475757,0.14365499999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2431.913771105838,30.195036541763965,-14
1995.48,1995,48,1218,1995.11,0,1218,0.475757,0.14365499999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2560.1304867821177,30.195036541763965,-14
1995.49,1995,49,1271,1995.12,0,1271,0.475757,0.14365499999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2671.5318954844597,30.195036541763965,-14
1995.50,1995,50,1408,1995.12,0,1408,0.475757,0.14365499999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2959.494027413154,30.195036541763965,-14
1995.51,1995,51,1523,1995.12,0,1523,0.475757,0.14365499999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3201.2140651635186,30.195036541763965,-14
1995.52,1995,52,1623,1995.12,0,1623,0.475757,0.14365499999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3411.405402337748,30.195036541763965,-14
1996.1,1996,1,1788,1996.01,0,1788,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3713.588452152243,30.13074406770862,-13
1996.2,1996,2,1610,1996.01,0,1610,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3343.8911677657225,30.13074406770862,-13
1996.3,1996,3,1469,1996.01,0,1469,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3051.0410717067366,30.13074406770862,-13
1996.4,1996,4,1340,1996.01,0,1340,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2783.114388078303,30.13074406770862,-13
1996.5,1996,5,1450,1996.01,0,1450,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3011.5790020250292,30.13074406770862,-13
1996.6,1996,6,1572,1996.02,0,1572,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3264.9670284023077,30.13074406770862,-13
1996.7,1996,7,1471,1996.02,0,1471,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3055.1949737784953,30.13074406770862,-13
1996.8,1996,8,1464,1996.02,0,1464,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3040.65631652734,30.13074406770862,-13
1996.9,1996,9,1402,1996.02,0,1402,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2911.8853523028215,30.13074406770862,-13
1996.10,1996,10,1314,1996.03,0,1314,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2729.1136611454403,30.13074406770862,-13
1996.11,1996,11,1359,1996.03,0,1359,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2822.5764577600103,30.13074406770862,-13
1996.12,1996,12,1318,1996.03,0,1318,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2737.4214652889577,30.13074406770862,-13
1996.13,1996,13,1255,1996.03,0,1255,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2606.57355002856,30.13074406770862,-13
1996.14,1996,14,1312,1996.04,0,1312,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2724.9597590736817,30.13074406770862,-13
1996.15,1996,15,1233,1996.04,0,1233,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2560.880627239215,30.13074406770862,-13
1996.16,1996,16,1340,1996.04,0,1340,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2783.114388078303,30.13074406770862,-13
1996.17,1996,17,1270,1996.04,0,1270,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2637.72781556675,30.13074406770862,-13
1996.18,1996,18,1155,1996.04,0,1155,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2398.8784464406267,30.13074406770862,-13
1996.19,1996,19,1164,1996.05,0,1164,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2417.571005763541,30.13074406770862,-13
1996.20,1996,20,1148,1996.05,0,1148,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2384.3397891894715,30.13074406770862,-13
1996.21,1996,21,1109,1996.05,0,1109,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2303.3386987901777,30.13074406770862,-13
1996.22,1996,22,1134,1996.05,0,1134,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2355.262474687161,30.13074406770862,-13
1996.23,1996,23,1363,1996.06,0,1363,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2830.8842619035277,30.13074406770862,-13
1996.24,1996,24,1150,1996.06,0,1150,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2388.49369126123,30.13074406770862,-13
1996.25,1996,25,1070,1996.06,0,1070,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2222.337608390884,30.13074406770862,-13
1996.26,1996,26,1031,1996.06,0,1031,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2141.33651799159,30.13074406770862,-13
1996.27,1996,27,1096,1996.07,0,1096,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2276.3383353237464,30.13074406770862,-13
1996.28,1996,28,1104,1996.07,0,1104,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2292.953943610781,30.13074406770862,-13
1996.29,1996,29,1076,1996.07,0,1076,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2234.79931460616,30.13074406770862,-13
1996.30,1996,30,1123,1996.07,0,1123,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2332.4160132924885,30.13074406770862,-13
1996.31,1996,31,1006,1996.07,0,1006,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2089.4127420946065,30.13074406770862,-13
1996.32,1996,32,1052,1996.08,0,1052,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2184.952489745056,30.13074406770862,-13
1996.33,1996,33,1031,1996.08,0,1031,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2141.33651799159,30.13074406770862,-13
1996.34,1996,34,1024,1996.08,0,1024,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2126.7978607404348,30.13074406770862,-13
1996.35,1996,35,962,1996.08,0,962,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998.0268965159162,30.13074406770862,-13
1996.36,1996,36,929,1996.09,0,929,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1929.4875123318982,30.13074406770862,-13
1996.37,1996,37,944,1996.09,0,944,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1960.6417778700882,30.13074406770862,-13
1996.38,1996,38,1122,1996.09,0,1122,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2330.339062256609,30.13074406770862,-13
1996.39,1996,39,1125,1996.09,0,1125,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2336.5699153642468,30.13074406770862,-13
1996.40,1996,40,1105,1996.09,0,1105,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2295.0308946466603,30.13074406770862,-13
1996.41,1996,41,1000,1996.10,0,1000,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2076.9510358793304,30.13074406770862,-13
1996.42,1996,42,1012,1996.10,0,1012,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2101.8744483098826,30.13074406770862,-13
1996.43,1996,43,1093,1996.10,0,1093,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2270.1074822161086,30.13074406770862,-13
1996.44,1996,44,1047,1996.10,0,1047,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2174.567734565659,30.13074406770862,-13
1996.45,1996,45,1121,1996.11,0,1121,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2328.26211122073,30.13074406770862,-13
1996.46,1996,46,1053,1996.11,0,1053,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2187.029440780935,30.13074406770862,-13
1996.47,1996,47,1114,1996.11,0,1114,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2313.723453969574,30.13074406770862,-13
1996.48,1996,48,1109,1996.11,0,1109,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2303.3386987901777,30.13074406770862,-13
1996.49,1996,49,1102,1996.12,0,1102,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2288.8000415390225,30.13074406770862,-13
1996.50,1996,50,1207,1996.12,0,1207,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2506.8799003063523,30.13074406770862,-13
1996.51,1996,51,1235,1996.12,0,1235,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2565.0345293109735,30.13074406770862,-13
1996.52,1996,52,1705,1996.12,2,1326.111111111111,0.48147499999999965,0.14507199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3541.201516174259,30.13074406770862,-13
1997.1,1997,1,1142,1997.01,-2,1598.8,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2342.9533932817544,30.076176759625707,-12
1997.2,1997,2,1658,1997.01,0,1658,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3401.5908284248235,30.076176759625707,-12
1997.3,1997,3,1684,1997.01,0,1684,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3454.933024769242,30.076176759625707,-12
1997.4,1997,4,1562,1997.01,0,1562,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3204.635026537741,30.076176759625707,-12
1997.5,1997,5,1512,1997.02,0,1512,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3102.053879721552,30.076176759625707,-12
1997.6,1997,6,1503,1997.02,0,1503,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3083.589273294638,30.076176759625707,-12
1997.7,1997,7,1504,1997.02,0,1504,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3085.640896230962,30.076176759625707,-12
1997.8,1997,8,1359,1997.02,0,1359,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2788.155570464014,30.076176759625707,-12
1997.9,1997,9,1329,1997.03,0,1329,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2726.6068823743008,30.076176759625707,-12
1997.10,1997,10,1231,1997.03,0,1231,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2525.5478346145705,30.076176759625707,-12
1997.11,1997,11,1107,1997.03,0,1107,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2271.146590510422,30.076176759625707,-12
1997.12,1997,12,1091,1997.03,0,1091,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2238.3206235292414,30.076176759625707,-12
1997.13,1997,13,1160,1997.03,0,1160,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2379.882606135582,30.076176759625707,-12
1997.14,1997,14,1162,1997.04,0,1162,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2383.98585200823,30.076176759625707,-12
1997.15,1997,15,1095,1997.04,0,1095,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2246.5271152745368,30.076176759625707,-12
1997.16,1997,16,1064,1997.04,0,1064,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2182.9268042484996,30.076176759625707,-12
1997.17,1997,17,1225,1997.04,0,1225,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2513.238096996628,30.076176759625707,-12
1997.18,1997,18,1226,1997.05,0,1226,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2515.2897199329514,30.076176759625707,-12
1997.19,1997,19,1099,1997.05,0,1099,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2254.7336070198317,30.076176759625707,-12
1997.20,1997,20,1242,1997.05,0,1242,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2548.115686914132,30.076176759625707,-12
1997.21,1997,21,1145,1997.05,0,1145,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2349.1082620907255,30.076176759625707,-12
1997.22,1997,22,1052,1997.06,0,1052,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2158.3073290126144,30.076176759625707,-12
1997.23,1997,23,1262,1997.06,0,1262,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2589.1481456406077,30.076176759625707,-12
1997.24,1997,24,1159,1997.06,0,1159,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2377.8309831992583,30.076176759625707,-12
1997.25,1997,25,1047,1997.06,0,1047,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2148.0492143309953,30.076176759625707,-12
1997.26,1997,26,1055,1997.06,0,1055,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2164.4621978215855,30.076176759625707,-12
1997.27,1997,27,1086,1997.07,0,1086,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2228.0625088476227,30.076176759625707,-12
1997.28,1997,28,1093,1997.07,0,1093,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2242.423869401889,30.076176759625707,-12
1997.29,1997,29,1109,1997.07,0,1109,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2275.2498363830696,30.076176759625707,-12
1997.30,1997,30,1069,1997.07,0,1069,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2193.1849189301183,30.076176759625707,-12
1997.31,1997,31,1065,1997.08,0,1065,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2184.9784271848234,30.076176759625707,-12
1997.32,1997,32,1080,1997.08,0,1080,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2215.75277122968,30.076176759625707,-12
1997.33,1997,33,1433,1997.08,0,1433,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2939.9756677519736,30.076176759625707,-12
1997.34,1997,34,1329,1997.08,0,1329,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2726.6068823743008,30.076176759625707,-12
1997.35,1997,35,1174,1997.09,0,1174,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2408.605327244115,30.076176759625707,-12
1997.36,1997,36,1013,1997.09,0,1013,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2078.294034495987,30.076176759625707,-12
1997.37,1997,37,1043,1997.09,0,1043,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2139.8427225857004,30.076176759625707,-12
1997.38,1997,38,1037,1997.09,0,1037,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2127.532984967758,30.076176759625707,-12
1997.39,1997,39,1018,1997.09,0,1018,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2088.5521491776058,30.076176759625707,-12
1997.40,1997,40,1032,1997.10,0,1032,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2117.2748702861386,30.076176759625707,-12
1997.41,1997,41,1184,1997.10,0,1184,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2429.121556607353,30.076176759625707,-12
1997.42,1997,42,1084,1997.10,0,1084,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2223.959262974975,30.076176759625707,-12
1997.43,1997,43,1155,1997.10,0,1155,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2369.6244914539634,30.076176759625707,-12
1997.44,1997,44,1105,1997.11,0,1105,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2267.0433446377747,30.076176759625707,-12
1997.45,1997,45,1147,1997.11,0,1147,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2353.211507963373,30.076176759625707,-12
1997.46,1997,46,1090,1997.11,0,1090,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2236.269000592918,30.076176759625707,-12
1997.47,1997,47,1030,1997.11,0,1030,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2113.171624413491,30.076176759625707,-12
1997.48,1997,48,1210,1997.12,0,1210,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2482.4637529517713,30.076176759625707,-12
1997.49,1997,49,1110,1997.12,0,1110,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2277.3014593193934,30.076176759625707,-12
1997.50,1997,50,1226,1997.12,0,1226,0.48741900000000027,0.1465970000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2515.2897199329514,30.076176759625707,-12
